bananaCollected01,bananaCollected02,bananaCollected03,bananaCollected04,bananaCollected05,bananaCollected06,bananaCollected07,bananaCollected08,bananaCollected09,goalReached,playerCrouching,playerSafeFromCamera,playerSafeFromRobot,banana02SafeFromCamera
-0.7170922,-0.9602926,-1,-1,-1,-0.6978278,-0.8878075,-1,-1,-1,-1,1,1,1
-0.7170922,-0.9602926,-1,-1,-1,-0.6978278,-0.8878075,-1,-1,-1,-1,1,1,1
-0.7164801,-0.960058,-1,-1,-1,-0.6974702,-0.8876934,-1,-1,-1,-1,1,1,1
-0.6662852,-0.9396118,-1,-1,-1,-0.6774737,-0.8838747,-1,-1,-1,-1,1,1,1
-0.5810328,-0.9001259,-1,-1,-1,-0.6653046,-0.887953,-0.9998542,-1,-1,-1,1,1,1
-0.4890651,-0.8527177,-1,-1,-1,-0.6804281,-0.9042216,-0.9984171,-1,-1,-1,1,1,1
-0.4014895,-0.8029679,-1,-1,-1,-0.7218322,-0.9299693,-0.9977785,-1,-1,-1,1,1,1
-0.317293,-0.7451411,-1,-1,-1,-0.7670883,-0.953367,-0.9972883,-1,-1,-1,1,1,1
-0.2166628,-0.6690819,-0.997293,-0.9980973,-1,-0.7704686,-0.9551758,-0.9898718,-1,-1,-1,1,1,1
1,-0.5850801,-0.9848862,-0.9874828,-1,-0.785714,-0.9607998,-0.9796925,-1,-1,-1,1,1,1
1,-0.575628,-0.9830056,-0.9859334,-1,-0.7889571,-0.9620308,-0.9788256,-1,-1,-1,1,1,1
1,-0.575628,-0.9830056,-0.9859334,-1,-0.7889571,-0.9620308,-0.9788256,-1,-1,-1,1,1,1
1,-0.5746937,-0.9834228,-0.9885102,-1,-0.8175282,-0.973859,-0.9864793,-1,-1,-1,1,1,1
1,-0.566483,-0.9817755,-0.9891367,-1,-0.8436127,-0.9831865,-0.9911142,-1,-1,-1,1,1,1
1,-0.5666825,-0.9818298,-0.9890455,-1,-0.8418801,-0.9826073,-0.9907946,-1,-1,-1,1,1,1
1,-0.5566176,-0.9795138,-0.988218,-1,-0.8541288,-0.9864659,-0.9920678,-1,-1,-1,1,1,1
1,-0.5092705,-0.9660996,-0.9819981,-1,-0.8924679,-0.9959201,-0.9944811,-1,-1,-1,-1,1,1
1,-0.4332391,-0.9392059,-0.9655054,-1,-0.9168526,-0.9991972,-0.9924328,-1,-1,-1,-1,1,1
1,-0.3409453,-0.8993001,-0.9369117,-0.9991305,-0.9306113,-0.9999039,-0.9858224,-1,-0.9971963,-1,-1,1,1
1,-0.260815,-0.8487697,-0.8996938,-0.992833,-0.9456081,-1,-0.9781665,-1,-0.983041,-1,1,1,1
1,1,-0.7894918,-0.8578147,-0.9824519,-0.962711,-1,-0.9727082,-1,-0.9576788,-1,1,1,1
1,1,-0.7271326,-0.7993793,-0.9598395,-0.9654257,-1,-0.9542807,-1,-0.9235626,-1,1,1,1
1,1,-0.700378,-0.7795641,-0.9528286,-0.9711151,-1,-0.9523107,-1,-0.9077542,-1,1,1,1
1,1,-0.6453048,-0.7318327,-0.9327627,-0.9778703,-1,-0.9427693,-0.998732,-0.8721901,-1,1,1,1
1,1,-0.5684303,-0.6567582,-0.897198,-0.9846396,-1,-0.926075,-0.991944,-0.8164056,-1,1,1,1
1,1,-0.4883941,-0.5729378,-0.8554468,-0.9913583,-1,-0.9110028,-0.9799845,-0.7504069,-1,1,1,1
1,1,-0.3973823,-0.4855882,-0.8145959,-0.9979875,-1,-0.9064662,-0.9669997,-0.6662638,-1,1,1,-1
1,1,-0.3433206,-0.3882751,-0.7612541,-0.9998934,-1,-0.8943083,-0.9458904,-0.5856537,-1,1,1,-1
1,1,-0.3397097,-0.2927889,-0.7019331,-1,-1,-0.8816985,-0.9190933,-0.513575,-1,1,1,-1
1,1,-0.4065303,-0.211539,-0.6277043,-1,-1,-0.8543589,-0.8791435,-0.4949062,-1,1,1,-1
1,1,-0.416645,1,-0.6155568,-1,-1,-0.8521849,-0.8726032,-0.4882654,-1,1,1,-1
1,1,-0.3321722,1,-0.6779563,-1,-1,-0.8936623,-0.9099937,-0.428094,-1,1,1,-1
1,1,-0.242664,1,-0.7462852,-1,-1,-0.9332281,-0.9457421,-0.3762374,-1,1,1,-1
1,1,1,1,-0.7865566,-1,-1,-0.9538932,-0.9640091,-0.3563625,-1,1,1,-1
1,1,1,1,-0.7822277,-1,-1,-0.9561071,-0.9624877,-0.3231322,-1,1,1,-1
1,1,1,1,-0.7611279,-1,-1,-0.9600834,-0.9536396,-0.2116972,-1,1,1,1
1,1,1,1,-0.7634218,-1,-1,-0.9714807,-0.9537505,-0.08631705,-1,1,1,1
1,1,1,1,-0.7654594,-1,-1,-0.9742662,-0.9542318,-0.05531657,-1,1,1,1
1,1,1,1,-0.7656965,-1,-1,-0.974548,-0.9542894,-0.05217479,-1,1,1,1
1,1,1,1,-0.7656965,-1,-1,-0.974548,-0.9542894,-0.05217479,-1,1,1,1
1,1,1,1,-0.7656965,-1,-1,-0.974548,-0.9542894,-0.05217479,-1,1,1,1
1,1,1,1,-0.7656965,-1,-1,-0.974548,-0.9542894,-0.05217479,-1,1,1,1
1,1,1,1,-0.7656965,-1,-1,-0.974548,-0.9542894,-0.05217479,-1,1,1,1
