bananaCollected01,bananaCollected02,bananaCollected03,bananaCollected04,bananaCollected05,bananaCollected06,bananaCollected07,bananaCollected08,bananaCollected09,goalReached,playerCrouching,playerSafeFromCamera,playerSafeFromRobot,banana02SafeFromCamera
1,-0.3198697,-0.897271,-0.9291427,-0.9972303,-0.9131152,-0.9981619,-0.9770718,-1,-0.9966328,-1,1,1,1
1,-0.2856585,-0.8663779,-0.9131755,-0.9957006,-0.9416015,-1,-0.9812394,-1,-0.9889929,-1,1,1,1
1,-0.2897087,-0.8321812,-0.8977673,-0.9944139,-0.9658902,-1,-0.9862524,-1,-0.9770308,-1,1,1,1
1,-0.2931741,-0.8235142,-0.8934539,-0.9938719,-0.9699309,-1,-0.9868696,-1,-0.9734979,-1,1,1,1
1,-0.2326455,-0.7951076,-0.8618432,-0.9835773,-0.9613822,-1,-0.9732451,-1,-0.9603808,-1,1,1,1
1,1,-0.7839746,-0.8423023,-0.9743669,-0.9513595,-1,-0.9599131,-1,-0.9542392,1,1,1,1
1,1,-0.7816527,-0.8403676,-0.9736863,-0.9518119,-1,-0.9594587,-1,-0.9530631,1,1,1,1
1,1,-0.7816527,-0.8403676,-0.9736863,-0.9518119,-1,-0.9594587,-1,-0.9530631,1,1,1,1
1,1,-0.7816527,-0.8403676,-0.9736863,-0.9518119,-1,-0.9594587,-1,-0.9530631,1,1,1,1
1,1,-0.7816527,-0.8403676,-0.9736863,-0.9518119,-1,-0.9594587,-1,-0.9530631,1,1,1,1
1,1,-0.7752357,-0.8353632,-0.9720093,-0.9534154,-1,-0.9586033,-1,-0.9497951,1,1,1,1
1,1,-0.7647507,-0.8273659,-0.9693397,-0.9561294,-1,-0.9574406,-1,-0.9443347,1,-1,1,1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,-1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,-1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,-1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,-1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,-1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,-1
1,1,-0.7621636,-0.8254099,-0.9686843,-0.9567966,-1,-0.9571784,-1,-0.9429642,1,-1,1,-1
1,1,-0.7610474,-0.8247468,-0.9685206,-0.9572505,-1,-0.9572608,-1,-0.9423847,1,-1,1,-1
1,1,-0.7485297,-0.8171096,-0.9665228,-0.9618919,-1,-0.9579216,-1,-0.9357514,1,1,1,-1
1,1,-0.7197603,-0.8005858,-0.9624147,-0.9716592,-1,-0.9601232,-1,-0.9198059,-1,1,1,1
1,1,-0.6498181,-0.7499617,-0.9444166,-0.9832246,-1,-0.9554476,-0.9999118,-0.8765025,-1,1,1,1
1,1,-0.5729902,-0.6753035,-0.9096909,-0.9874125,-1,-0.937431,-0.9953629,-0.8218886,-1,1,1,1
1,1,-0.5001687,-0.5902342,-0.8652339,-0.9908955,-1,-0.9158557,-0.9833012,-0.7616872,-1,1,1,1
1,1,-0.4013365,-0.5212586,-0.8382424,-0.9985781,-1,-0.9208682,-0.9766453,-0.6793656,-1,1,1,1
1,1,-0.3009261,-0.4856618,-0.8302066,-1,-1,-0.938203,-0.9768506,-0.5908639,-1,1,1,1
1,1,-0.2150364,-0.4663917,-0.8246889,-1,-1,-0.9534894,-0.9771901,-0.4917001,-1,1,1,1
1,1,1,-0.371087,-0.7644961,-1,-1,-0.930151,-0.9528556,-0.4428589,-1,1,1,1
1,1,1,-0.271015,-0.6908303,-1,-1,-0.8942226,-0.9161342,-0.4476814,-1,1,1,1
1,1,1,1,-0.6116611,-1,-1,-0.8563152,-0.871287,-0.4723187,-1,1,1,1
1,1,1,1,-0.6050701,-1,-1,-0.8657783,-0.8691663,-0.4372474,-1,1,1,1
1,1,1,1,-0.6122621,-1,-1,-0.8889585,-0.8751824,-0.3650986,-1,1,1,1
1,1,1,1,-0.5742615,-1,-1,-0.8793445,-0.8523119,-0.3763127,-1,1,1,1
1,1,1,1,-0.4907082,-1,-1,-0.8471259,-0.7976534,-0.4505047,-1,1,1,1
1,1,1,1,-0.434746,-1,-1,-0.834172,-0.75584,-0.496049,-1,1,1,1
1,1,1,1,-0.4269775,-1,-1,-0.8331164,-0.7492983,-0.503063,-1,1,1,1
1,1,1,1,-0.4264719,-1,-1,-0.8330501,-0.7488638,-0.5035359,-1,1,1,1
1,1,1,1,-0.4264719,-1,-1,-0.8330501,-0.7488638,-0.5035359,-1,1,1,1
