bananaCollected01,bananaCollected02,bananaCollected03,bananaCollected04,bananaCollected05,bananaCollected06,bananaCollected07,bananaCollected08,bananaCollected09,goalReached,playerCrouching,playerSafeFromCamera,playerSafeFromRobot,banana02SafeFromCamera
-0.7171024,-0.9603007,-1,-1,-1,-0.6979896,-0.8879122,-1,-1,-1,-1,1,1,1
-0.6942311,-0.9511715,-1,-1,-1,-0.6832141,-0.8826579,-1,-1,-1,-1,1,1,1
-0.6576854,-0.9358447,-1,-1,-1,-0.6742483,-0.883235,-1,-1,-1,-1,1,1,1
-0.617965,-0.9178815,-1,-1,-1,-0.6679843,-0.88512,-1,-1,-1,-1,1,1,1
-0.5745401,-0.8968856,-1,-1,-1,-0.664654,-0.8882695,-0.9997688,-1,-1,-1,1,1,1
-0.5294058,-0.8735007,-1,-1,-1,-0.6607046,-0.890265,-0.998629,-1,-1,-1,1,1,1
-0.4823239,-0.8477834,-1,-1,-1,-0.6611265,-0.8939815,-0.9967123,-1,-1,-1,1,1,-1
-0.4341432,-0.8206815,-1,-1,-1,-0.6721217,-0.9026374,-0.9949888,-1,-1,-1,1,1,-1
-0.3560191,-0.7741787,-1,-1,-1,-0.7000052,-0.919964,-0.992724,-1,-1,-1,1,1,-1
-0.2611958,-0.7096754,-0.999698,-0.9997026,-1,-0.7392184,-0.9406751,-0.9899582,-1,-1,-1,1,1,-1
-0.1828955,-0.6322495,-0.992987,-0.9946177,-1,-0.7790441,-0.9586466,-0.9862216,-1,-1,-1,1,1,-1
1,-0.5906868,-0.9866195,-0.9924062,-1,-0.8364847,-0.9810151,-0.9924041,-1,-1,-1,1,1,-1
1,-0.5993832,-0.9876039,-0.9952002,-1,-0.8729122,-0.9920607,-0.9979594,-1,-1,-1,1,1,-1
1,-0.6037868,-0.9870663,-0.996463,-1,-0.9025132,-0.9980179,-0.9998586,-1,-1,-1,1,1,-1
1,-0.5222991,-0.967926,-0.985174,-1,-0.9079948,-0.9985116,-0.9974782,-1,-1,-1,1,1,-1
1,-0.3686145,-0.9117572,-0.946461,-0.9998627,-0.9282073,-0.9998499,-0.9884693,-1,-0.9990413,-1,1,1,1
1,-0.2853155,-0.8636829,-0.9121217,-0.9956729,-0.9442775,-1,-0.9819046,-1,-0.9881805,-1,1,1,1
1,1,-0.8077036,-0.8692656,-0.9851644,-0.9561853,-1,-0.9727915,-1,-0.9661586,1,1,1,1
1,1,-0.8082863,-0.8609332,-0.980251,-0.944489,-1,-0.9629768,-1,-0.9658778,1,1,1,1
1,1,-0.8080993,-0.8607208,-0.9801651,-0.9444529,-1,-0.9628699,-1,-0.9657873,1,1,1,1
1,1,-0.8072708,-0.8601612,-0.9800166,-0.9447981,-1,-0.9628509,-1,-0.9654133,1,1,1,1
1,1,-0.7952449,-0.8509911,-0.9771729,-0.948322,-1,-0.9613615,-1,-0.9597668,1,1,1,1
1,1,-0.7903087,-0.846878,-0.9757581,-0.9493125,-1,-0.9603672,-1,-0.9573485,1,1,1,1
1,1,-0.7876188,-0.8452192,-0.9753509,-0.9505139,-1,-0.9604977,-1,-0.956058,1,1,1,1
1,1,-0.778441,-0.8396379,-0.973991,-0.9544988,-1,-0.9609988,-1,-0.9515724,1,1,1,1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610733,-1,-0.9509843,1,1,1,1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,1,1,1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,1,1,1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,-1,1,-1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,1,1,1,1
1,1,-0.7772557,-0.8389294,-0.973821,-0.9550043,-1,-0.9610734,-1,-0.9509843,-1,1,1,1
1,1,-0.7479029,-0.8147014,-0.9650673,-0.9603977,-1,-0.9558471,-1,-0.9352489,-1,1,1,1
1,1,-0.6826617,-0.7653863,-0.9473212,-0.973924,-1,-0.9501203,-0.9999076,-0.896767,-1,1,1,1
1,1,-0.6032637,-0.7011197,-0.921026,-0.984429,-1,-0.9411819,-0.9973192,-0.8437394,-1,1,1,1
1,1,-0.5309958,-0.6185038,-0.8783464,-0.9878778,-1,-0.9187393,-0.9869355,-0.7866985,-1,1,1,1
1,1,-0.4457397,-0.5348643,-0.8382385,-0.9950569,-1,-0.909489,-0.9748479,-0.7134222,-1,1,1,1
1,1,-0.3469934,-0.4762271,-0.8178791,-0.999931,-1,-0.9210175,-0.9704509,-0.6261184,-1,1,1,1
1,1,-0.2508358,-0.4407446,-0.8072016,-1,-1,-0.9374362,-0.9694428,-0.5261807,-1,1,1,1
1,1,1,-0.413627,-0.7917995,-1,-1,-0.9467379,-0.9652591,-0.4251591,-1,1,1,1
1,1,1,-0.3235641,-0.7308275,-1,-1,-0.919054,-0.9374766,-0.4165178,-1,1,1,1
1,1,1,-0.2351437,-0.655632,-1,-1,-0.8876611,-0.8982672,-0.4180503,-1,1,1,1
1,1,1,1,-0.6082445,-1,-1,-0.8618021,-0.8703287,-0.4524909,-1,1,1,1
1,1,1,1,-0.6082104,-1,-1,-0.8618717,-0.8703206,-0.4522451,-1,1,1,1
1,1,1,1,-0.6248778,-1,-1,-0.8864664,-0.8820722,-0.3854629,-1,1,1,1
1,1,1,1,-0.6173663,-1,-1,-0.9061758,-0.8780653,-0.3053642,-1,1,1,1
1,1,1,1,-0.56414,-1,-1,-0.898939,-0.8429822,-0.3321658,-1,1,1,1
1,1,1,1,-0.4947172,-1,-1,-0.8777465,-0.7929684,-0.4188781,-1,1,1,1
1,1,1,1,-0.4815518,-1,-1,-0.875364,-0.7814224,-0.4375916,-1,1,1,1
1,1,1,1,-0.4804614,-1,-1,-0.8751724,-0.780425,-0.43923,-1,1,1,1
