bananaCollected01,bananaCollected02,bananaCollected03,bananaCollected04,bananaCollected05,bananaCollected06,bananaCollected07,bananaCollected08,bananaCollected09,goalReached,playerCrouching,playerSafeFromCamera,playerSafeFromRobot,banana02SafeFromCamera
1,1,-0.7734236,-0.8339972,-0.9715624,-0.9539098,-1,-0.9584175,-1,-0.9488643,1,1,1,1
1,1,-0.7645472,-0.8272744,-0.9693296,-0.9562419,-1,-0.9574878,-1,-0.9442324,1,1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,1,-1,1,-1
1,1,-0.7629852,-0.8260937,-0.9689343,-0.9566448,-1,-0.9573293,-1,-0.9434056,-1,1,1,1
1,1,-0.7358675,-0.8078372,-0.9634176,-0.9649387,-1,-0.9569665,-1,-0.9287084,-1,1,1,1
1,1,-0.6674646,-0.7635247,-0.9496329,-0.9810653,-1,-0.9572216,-1,-0.8879364,-1,1,1,1
1,1,-0.5838459,-0.6986935,-0.9237678,-0.9898977,-1,-0.9491418,-0.9981934,-0.8312958,-1,1,1,1
1,1,-0.5209399,-0.6187143,-0.8810363,-0.9901949,-1,-0.9239832,-0.9882478,-0.7804115,-1,1,1,1
1,1,-0.4458969,-0.5330079,-0.8368699,-0.9949435,-1,-0.9084498,-0.9742732,-0.7130379,-1,1,1,1
1,1,-0.3479429,-0.4698184,-0.81353,-0.9998915,-1,-0.9183066,-0.968618,-0.6247264,-1,1,1,1
1,1,-0.2534552,-0.4331931,-0.8023489,-1,-1,-0.9347546,-0.9674233,-0.5253302,-1,1,1,1
1,1,1,-0.4308283,-0.803001,-1,-1,-0.9491622,-0.9695288,-0.4459914,-1,1,1,1
1,1,1,-0.3817843,-0.7712526,-1,-1,-0.9369113,-0.9563509,-0.4235225,-1,1,1,1
1,1,1,-0.2896209,-0.7044519,-1,-1,-0.9091256,-0.9244437,-0.408397,-1,1,1,1
1,1,1,-0.2123246,-0.626179,-1,-1,-0.87696,-0.8818054,-0.4209995,-1,1,1,1
1,1,1,1,-0.6056629,-1,-1,-0.8690579,-0.8698857,-0.4273696,-1,1,1,1
1,1,1,1,-0.5896565,-1,-1,-0.8769746,-0.8615465,-0.390188,-1,1,1,1
1,1,1,1,-0.5236368,-1,-1,-0.8625738,-0.8197548,-0.4146415,-1,1,1,1
1,1,1,1,-0.4352322,-1,-1,-0.8311323,-0.7569241,-0.4981173,-1,1,1,1
1,1,1,1,-0.3762469,-1,-1,-0.8161022,-0.7056745,-0.5584961,-1,1,1,1
1,1,1,1,-0.3674315,-1,-1,-0.814652,-0.6961554,-0.5694171,-1,1,1,1
1,1,1,1,-0.366659,-1,-1,-0.8145284,-0.6952808,-0.5704264,-1,1,1,1
1,1,1,1,-0.366659,-1,-1,-0.8145284,-0.6952808,-0.5704264,-1,1,1,1
1,1,1,1,-0.366659,-1,-1,-0.8145284,-0.6952808,-0.5704264,-1,1,1,1
1,1,1,1,-0.366659,-1,-1,-0.8145284,-0.6952808,-0.5704264,-1,1,1,1
1,1,1,1,-0.366659,-1,-1,-0.8145284,-0.6952808,-0.5704264,-1,1,1,1
