bananaCollected01,bananaCollected02,bananaCollected03,bananaCollected04,bananaCollected05,bananaCollected06,bananaCollected07,bananaCollected08,bananaCollected09,goalReached,playerCrouching,playerSafeFromCamera,playerSafeFromRobot,banana02SafeFromCamera
1,1,-0.8369266,-0.8862095,-0.9884449,-0.9410268,-1,-0.971067,-1,-0.9783251,1,1,1,1
1,1,-0.8238317,-0.8736384,-0.9842632,-0.9409156,-0.9999939,-0.96605,-1,-0.9727942,1,1,1,1
1,1,-0.8088539,-0.8609976,-0.9801579,-0.9438257,-1,-0.9626086,-1,-0.9661098,1,1,1,1
1,1,-0.7933549,-0.8491288,-0.976452,-0.9483605,-1,-0.9606466,-1,-0.958824,1,1,1,1
1,1,-0.7770315,-0.8366885,-0.9724321,-0.9528915,-1,-0.9587568,-1,-0.9507101,1,1,1,1
1,1,-0.7601323,-0.8238885,-0.9681771,-0.9573283,-1,-0.9569895,-1,-0.9418826,1,1,1,1
1,1,-0.7482195,-0.8149027,-0.965124,-0.9602895,-1,-0.9558379,-1,-0.9354201,1,-1,1,1
1,1,-0.7477394,-0.814542,-0.9650006,-0.9604066,-1,-0.9557938,-1,-0.9351557,1,-1,1,1
1,1,-0.7477394,-0.814542,-0.9650006,-0.9604066,-1,-0.9557938,-1,-0.9351557,1,-1,1,1
1,1,-0.7477394,-0.814542,-0.9650006,-0.9604066,-1,-0.9557938,-1,-0.9351557,1,-1,1,1
1,1,-0.7477394,-0.814542,-0.9650006,-0.9604066,-1,-0.9557938,-1,-0.9351557,1,-1,1,1
1,1,-0.7477394,-0.814542,-0.9650006,-0.9604066,-1,-0.9557938,-1,-0.9351557,1,-1,1,1
1,1,-0.7512882,-0.8186034,-0.966842,-0.9607447,-1,-0.9575857,-1,-0.9372165,1,-1,1,1
1,1,-0.7572576,-0.825915,-0.970197,-0.9618537,-1,-0.961115,-1,-0.9406663,1,-1,1,-1
1,1,-0.757807,-0.8265878,-0.9705011,-0.9619643,-1,-0.96144,-1,-0.9409801,1,-1,1,-1
1,1,-0.757807,-0.8265878,-0.9705011,-0.9619643,-1,-0.96144,-1,-0.9409801,1,-1,1,-1
1,1,-0.757807,-0.8265878,-0.9705011,-0.9619643,-1,-0.96144,-1,-0.9409801,1,-1,1,-1
1,1,-0.757807,-0.8265878,-0.9705011,-0.9619643,-1,-0.96144,-1,-0.9409801,1,-1,1,-1
1,1,-0.757807,-0.8265878,-0.9705011,-0.9619643,-1,-0.96144,-1,-0.9409801,1,-1,1,-1
1,1,-0.7564166,-0.825464,-0.9701033,-0.9622065,-1,-0.9612139,-1,-0.9402268,1,-1,1,-1
1,1,-0.7422924,-0.814095,-0.9660304,-0.9646772,-1,-0.9590185,-1,-0.9324279,1,-1,1,-1
1,1,-0.7239486,-0.8003332,-0.9612635,-0.968499,-1,-0.9572865,-1,-0.9219946,1,1,1,-1
1,1,-0.685766,-0.771794,-0.9510165,-0.975563,-1,-0.954053,-0.9999994,-0.8990542,-1,1,1,1
1,1,-0.6105875,-0.722055,-0.9340406,-0.9881904,-1,-0.9534955,-0.9993453,-0.8502606,-1,1,1,1
1,1,-0.5201368,-0.6559328,-0.9075336,-0.9956235,-1,-0.9484153,-0.9960119,-0.7848995,-1,1,1,1
1,1,-0.4627056,-0.5710947,-0.8602219,-0.9951725,-1,-0.9217488,-0.9828539,-0.733227,-1,1,1,1
1,1,-0.3818366,-0.4932015,-0.822962,-0.9990432,-1,-0.9156654,-0.9711979,-0.6575525,-1,1,1,1
1,1,-0.2800953,-0.459377,-0.816048,-1,-1,-0.9350664,-0.9720045,-0.5635611,-1,1,1,1
1,1,-0.2012386,-0.4490268,-0.8143153,-1,-1,-0.9528238,-0.9737866,-0.4602209,-1,1,1,1
1,1,1,-0.4292711,-0.8019961,-1,-1,-0.9490566,-0.9691665,-0.4433485,-1,1,1,1
1,1,1,-0.3562114,-0.7535141,-1,-1,-0.9309792,-0.9485275,-0.4087554,-1,1,1,1
1,1,1,-0.2614847,-0.6813414,-1,-1,-0.8978204,-0.9121635,-0.4164813,-1,1,1,1
1,1,1,1,-0.6061675,-1,-1,-0.8675295,-0.8699772,-0.4326934,-1,1,1,1
1,1,1,1,-0.6022923,-1,-1,-0.8715896,-0.8683128,-0.4163644,-1,1,1,1
1,1,1,1,-0.5839471,-1,-1,-0.8865398,-0.8582309,-0.3580122,-1,1,1,1
1,1,1,1,-0.5018287,-1,-1,-0.8566304,-0.804859,-0.4313211,-1,1,1,1
1,1,1,1,-0.4383472,-1,-1,-0.8429307,-0.7563395,-0.4881049,-1,1,1,1
1,1,1,1,-0.4284212,-1,-1,-0.8422889,-0.7470889,-0.4989311,-1,1,1,1
